outbreak_escalation_rate,critical_network_threshold,baseline_outbreak_prob,baseline_network_density,meth_annual_growth_rate,housing_instability_rate,incarceration_annual_rate,ssp_coverage,oat_coverage,p_outbreak_current_policy,p_outbreak_decriminalization,p_outbreak_full_harm_reduction,p_outbreak_theoretical_max
3.5387231980591456,0.3029507708843533,0.06509730866269998,0.24121016658107325,0.03040783316936179,0.7251929433208535,0.32685904658718484,0.2403091546084562,0.12246788926615207,0.5088750177687495,0.5075246508383247,0.4425227265309197,0.1256923928309217
4.162783013683369,0.42479406109981677,0.039747335626369215,0.2119354227217956,0.012116003524548913,0.7496986488936108,0.2547752808047542,0.21854838879993094,0.09034650273336917,0.2223158717088953,0.2216539038339102,0.19005368054655278,0.05011453588064667
2.1981795064705025,0.26534280281815814,0.04992127502694975,0.11328455030200332,0.04006815230753645,0.5807323287715224,0.41597509675439054,0.2395046271406043,0.14887113608641386,0.15615769491354928,0.15595012060567157,0.14560955127922706,0.07754512370957399
2.5701548721705207,0.350001591630304,0.06914628076023355,0.2456947228431699,0.018096446963741082,0.6242013833474477,0.3985234718175952,0.15264892459980656,0.09645242979548713,0.30373344180742984,0.3031563354731524,0.2748301405491861,0.11163974890409271
2.3035597396877447,0.3862236373535409,0.015743857882169605,0.09277880878181172,0.017142005976690515,0.6331494792943496,0.3496238057621529,0.1641839993186786,0.06453142277343858,0.03944507636442011,0.03939168773033554,0.036733744154236234,0.018492591378978233
1.9668921457858404,0.2916500606858107,0.06634738872684527,0.1739958905954506,0.014070230844528703,0.7729892390050475,0.39987909559623624,0.1627509472215746,0.09009080972919857,0.23884907239932432,0.23851363220069174,0.22183590866822742,0.11400327402382987
1.1418613689770893,0.2840540571851889,0.037738201725919795,0.1606158643184868,0.02341164948035998,0.743401995077323,0.22294414965739728,0.2401952755004364,0.0750121386246435,0.08524422690387615,0.08518003178907353,0.08193364387299595,0.05734333293221666
3.121224442017188,0.4344552384789312,0.0220633947670716,0.14668482865609547,0.028837817371944748,0.692270645211849,0.3200210021017777,0.16954593232639759,0.0997375668870396,0.06969063966075546,0.06954930817317605,0.06263526721328594,0.025152515440049174
3.664070351964369,0.37567145520982703,0.03720805064150395,0.22344284419318794,0.021141872428126783,0.607749632228633,0.22555099688330918,0.26731756808525414,0.07504937193872488,0.18158042341859953,0.1811277158960113,0.1592456041882382,0.049604269816584674
3.950315046682635,0.30632746481426176,0.021342069911270203,0.15416785472628738,0.02852677201370566,0.7785266770868067,0.23951849333377184,0.20543714900671103,0.06923860690554957,0.14640910898044474,0.14602396696163256,0.12747356862963283,0.036605529127369425
2.590411639586026,0.3100664903679041,0.07576352903544696,0.22528311532867157,0.03413318696189794,0.7533875116698325,0.3138992281814738,0.20261460066003742,0.12560849092692394,0.3624156838320081,0.3617203932287001,0.32760965359815764,0.1319195019274146
2.1639514720487796,0.42037040322731195,0.0575298109415188,0.17287095353586765,0.0303195986016372,0.5991952509013587,0.24063262256359083,0.2440826555141294,0.08981478817320811,0.13781575627264428,0.1376269096924816,0.12822932348224464,0.06412220818931381
3.8344374084523034,0.37984112807526205,0.04672775913970662,0.08487344300676025,0.03779696548647916,0.7049783992179595,0.3936260004431592,0.2841227740528522,0.06840690775677477,0.17690133627550259,0.17648852998256825,0.15645269773472306,0.0547974622472098
1.687031511352576,0.3544402169099146,0.03421803537754132,0.24648567672504068,0.03243692990123392,0.729257593839983,0.29346491323576335,0.24736636746464807,0.047306454978728034,0.10143055389690515,0.1013021769983899,0.09489632591749741,0.0520851924864037
2.59587235386328,0.28611789247856567,0.04591587042018366,0.1543023842959121,0.023350343650588495,0.6294362630219024,0.4299316825665933,0.16198944793936934,0.10963426002617302,0.19222833707413797,0.1918989743001827,0.1756543652138049,0.07796146834607466
3.8399543854598286,0.3722413987376255,0.03373541395573805,0.20622449982554386,0.01987128598244173,0.6580085627925572,0.41050569902314726,0.15059878709693292,0.05625872535723593,0.2143197917757902,0.21373267034226479,0.18553312656207188,0.05059292552389591
3.360472720870767,0.2693786816291707,0.05756755891440033,0.09052062367977354,0.044497171601881616,0.6356785863897362,0.3046173712273605,0.2726516686299287,0.08781543527799596,0.24963114020136914,0.2491467488903358,0.2253961679782125,0.08982078967861556
3.9220982352875002,0.438590897300555,0.06464869442926545,0.08156546637184617,0.037077392511725135,0.7476679950160963,0.4025832012681828,0.2765023598089573,0.06311687635458023,0.20894112387315067,0.20843364964375521,0.18386355313574765,0.06715223693647975
3.0543072036650756,0.3273593613191318,0.03838683057875636,0.16698061490732347,0.040696045491309445,0.7906421411772667,0.23240803414150418,0.17773991604107464,0.13707190030292898,0.17977257876819994,0.17939900510504247,0.16114716895169492,0.06015723031060974
4.138126656957406,0.4409299370343355,0.02565881300163645,0.1345179631729595,0.010596371425503692,0.6549913776279288,0.44630483689339007,0.28230202025856116,0.08338750941245335,0.09809605971685534,0.09783166236724163,0.08511815511897317,0.02764272247620539
4.780390248482185,0.30416822897186596,0.04706984366500275,0.22694130270318574,0.043097592597180025,0.7978293608724316,0.33456115833536326,0.2046681048660372,0.09143510438160252,0.7176064716061071,0.7150058112407095,0.5928996196579253,0.10619099840755124
2.9711371394294073,0.38227401462086963,0.053670568472845064,0.18809070966296468,0.028462275638621838,0.6447303820375723,0.21944624097684637,0.25136243617446524,0.13493315903582997,0.18580642106213094,0.18544403141225763,0.16767998447038332,0.06704672001019166
2.9618248975925914,0.4275332212778781,0.04012916769272678,0.23152967786352002,0.0383658527875381,0.7382382430661477,0.4061071812847087,0.20809175619453016,0.11237269901982014,0.17164059016331817,0.1712544309992259,0.15247134114729316,0.05324716905072373
1.7630744377673886,0.25518265478614893,0.040859073539972875,0.09962556493161338,0.033079522270679076,0.7726162731663736,0.4179487375353418,0.27949049049897357,0.04913931133374143,0.12125246426543823,0.12111418704463242,0.11419176802473836,0.06651170355202067
1.057251979113398,0.25160736958321384,0.035347017295335265,0.09142878509423638,0.04171089552319928,0.6710935143270462,0.25587234076863064,0.27864321953950566,0.14119605375219818,0.0703051605907657,0.07026208582982049,0.06807575411710719,0.050922965841192776
2.5184037345032193,0.31270107537176,0.05377683968675179,0.23127190929761804,0.04394352927720084,0.7257883685394043,0.4490908511361621,0.23578366810807427,0.08341025259194859,0.2625310466915799,0.26202585697790676,0.23724514215775777,0.09526886882965767
3.669601167241348,0.3268122970772632,0.018583732506896166,0.23609752817617158,0.01341006111266399,0.550228616577357,0.2872485646497839,0.21867992537794018,0.0591076409629028,0.11483162705711779,0.11454181295809501,0.10054441045238939,0.030374266676629375
3.7532355778170112,0.29721560083478277,0.0684415821008939,0.1536642383366402,0.020272915683506074,0.6990650228639353,0.33706884364390954,0.19170718442617637,0.067997474115758,0.4441511086060236,0.4430485803051393,0.38974178659625036,0.12008303813883858
1.9457282736583854,0.2921878929032948,0.016424858915121375,0.14005036000914184,0.026316564439678752,0.5754089567402284,0.3670848061485579,0.17381720936808762,0.137984564225526,0.047236967013538626,0.047180041463719555,0.04433504168213902,0.02504292810859476
3.5218976862140114,0.4340424981702221,0.014947834938070193,0.15852101640832372,0.04105624353452047,0.6471732217262492,0.20484223732150808,0.2736717769651279,0.1028203804784941,0.04572476686201654,0.04562392238209572,0.04071313964742076,0.01569125183845954
